name,market,n,wins,losses,win_rate,profit_factor,avg_r,total_r,max_dd_r,confidence,rank,recommendation,filters,symbol,entry_type,exit_type,sl_type,tp_type,trailing_sl_type,trend,structure,CHoCH,BOS,MSS,FVG,OB,displacement,session,score_gate,market_key,filter_score_gate,filter_direction,filter_session,filter_h4,filter_h1,filter_ob,filter_mss_type,filter_mss,filter_fvg_displacement,filter_skip_no_displacement,filter_regime,filter_skip_regime,filter_volatility,filter_news_filter,filter_exit_model,filter_ob_present
combo_score_gate=12_direction=long_mss_type=CHOCH_ob_present=True,COMBINED,87,59,28,67.82,5.8889,1.5734,136.89,3.51,ACCEPTABLE,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 12, 'direction': 'long', 'mss_type': 'CHOCH', 'ob_present': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,CHOCH,True,False,True,silver_bullet_fvg,True,ALL,ALL,12,combined,12.0,long,,,,,CHOCH,,,,,,,,,True
combo_score_gate=8_mss_type=CHOCH,COMBINED,312,200,112,64.1,5.8208,1.6946,528.7263,5.0,HIGH,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 8, 'mss_type': 'CHOCH'}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,CHOCH,True,False,True,silver_bullet_fvg,ALL,ALL,ALL,8,combined,8.0,,,,,,CHOCH,,,,,,,,,
combo_score_gate=10_direction=long_ob_present=True,COMBINED,180,121,59,67.22,5.7792,1.5665,281.97,4.0,HIGH,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 10, 'direction': 'long', 'ob_present': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,ALL,False,False,False,silver_bullet_fvg,True,ALL,ALL,10,combined,10.0,long,,,,,,,,,,,,,,True
combo_score_gate=10_direction=long_mss_type=CHOCH_fvg_displacement=True,COMBINED,52,36,16,69.23,5.7685,1.2912,67.14,3.0,ACCEPTABLE,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 10, 'direction': 'long', 'mss_type': 'CHOCH', 'fvg_displacement': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,CHOCH,True,False,True,silver_bullet_fvg,ALL,True,ALL,10,combined,10.0,long,,,,,CHOCH,,True,,,,,,,
combo_score_gate=10_direction=long_mss_type=CHOCH_ob_present=False_fvg_displacement=True,COMBINED,52,36,16,69.23,5.7685,1.2912,67.14,3.0,ACCEPTABLE,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 10, 'direction': 'long', 'mss_type': 'CHOCH', 'ob_present': False, 'fvg_displacement': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,CHOCH,True,False,True,silver_bullet_fvg,False,True,ALL,10,combined,10.0,long,,,,,CHOCH,,True,,,,,,,False
combo_score_gate=10_mss_type=CHOCH,COMBINED,307,196,111,63.84,5.7639,1.6864,517.7263,5.0,HIGH,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 10, 'mss_type': 'CHOCH'}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,CHOCH,True,False,True,silver_bullet_fvg,ALL,ALL,ALL,10,combined,10.0,,,,,,CHOCH,,,,,,,,,
combo_score_gate=10_direction=long_mss_type=CHOCH_ob_present=False,COMBINED,55,38,17,69.09,5.7614,1.3055,71.8023,3.0,ACCEPTABLE,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 10, 'direction': 'long', 'mss_type': 'CHOCH', 'ob_present': False}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,CHOCH,True,False,True,silver_bullet_fvg,False,ALL,ALL,10,combined,10.0,long,,,,,CHOCH,,,,,,,,,False
combo_score_gate=8_direction=long_ob_present=True,COMBINED,182,122,60,67.03,5.7515,1.5664,285.09,4.0,HIGH,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 8, 'direction': 'long', 'ob_present': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,ALL,False,False,False,silver_bullet_fvg,True,ALL,ALL,8,combined,8.0,long,,,,,,,,,,,,,,True
combo_score_gate=12_fvg_displacement=True,COMBINED,38,26,12,68.42,5.585,1.4479,55.02,3.0,LOW,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 12, 'fvg_displacement': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,ALL,False,False,False,silver_bullet_fvg,ALL,True,ALL,12,combined,12.0,,,,,,,,True,,,,,,,
combo_score_gate=8_direction=long_fvg_displacement=True,COMBINED,250,167,83,66.8,5.5363,1.4712,367.8,3.0,HIGH,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 8, 'direction': 'long', 'fvg_displacement': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,ALL,False,False,False,silver_bullet_fvg,ALL,True,ALL,8,combined,8.0,long,,,,,,,True,,,,,,,
combo_score_gate=8_direction=long,COMBINED,441,293,148,66.44,5.511,1.4928,658.3195,4.0,HIGH,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 8, 'direction': 'long'}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,ALL,False,False,False,silver_bullet_fvg,ALL,ALL,ALL,8,combined,8.0,long,,,,,,,,,,,,,,
combo_score_gate=14_regime=TRENDING_mss_type=CHOCH,COMBINED,47,32,15,68.09,5.5053,1.4379,67.58,6.0,LOW,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 14, 'regime': 'TRENDING', 'mss_type': 'CHOCH'}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,TRENDING,CHOCH,True,False,True,silver_bullet_fvg,ALL,ALL,ALL,14,combined,14.0,,,,,,CHOCH,,,,TRENDING,,,,,
combo_score_gate=14_regime=TRENDING_mss_type=CHOCH_ob_present=True,COMBINED,47,32,15,68.09,5.5053,1.4379,67.58,6.0,LOW,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 14, 'regime': 'TRENDING', 'mss_type': 'CHOCH', 'ob_present': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,TRENDING,CHOCH,True,False,True,silver_bullet_fvg,True,ALL,ALL,14,combined,14.0,,,,,,CHOCH,,,,TRENDING,,,,,True
combo_score_gate=12_direction=long_mss_type=CHOCH,COMBINED,111,74,37,66.67,5.4814,1.4938,165.81,3.51,HIGH,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 12, 'direction': 'long', 'mss_type': 'CHOCH'}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,CHOCH,True,False,True,silver_bullet_fvg,ALL,ALL,ALL,12,combined,12.0,long,,,,,CHOCH,,,,,,,,,
combo_score_gate=10_direction=short_fvg_displacement=True,COMBINED,130,90,40,69.23,5.4672,1.3745,178.69,4.0,HIGH,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 10, 'direction': 'short', 'fvg_displacement': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,ALL,False,False,False,silver_bullet_fvg,ALL,True,ALL,10,combined,10.0,short,,,,,,,True,,,,,,,
combo_score_gate=8_direction=long_ob_present=False_fvg_displacement=True,COMBINED,248,165,83,66.53,5.4623,1.4589,361.8,3.0,HIGH,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 8, 'direction': 'long', 'ob_present': False, 'fvg_displacement': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,ALL,False,False,False,silver_bullet_fvg,False,True,ALL,8,combined,8.0,long,,,,,,,True,,,,,,,False
combo_score_gate=8_direction=long_regime=NEUTRAL_mss_type=CHOCH,COMBINED,31,20,11,64.52,5.4255,1.5703,48.68,3.25,LOW,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 8, 'direction': 'long', 'regime': 'NEUTRAL', 'mss_type': 'CHOCH'}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,NEUTRAL,CHOCH,True,False,True,silver_bullet_fvg,ALL,ALL,ALL,8,combined,8.0,long,,,,,CHOCH,,,,NEUTRAL,,,,,
combo_score_gate=8_direction=long_regime=NEUTRAL_mss_type=CHOCH_ob_present=True,COMBINED,31,20,11,64.52,5.4255,1.5703,48.68,3.25,LOW,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 8, 'direction': 'long', 'regime': 'NEUTRAL', 'mss_type': 'CHOCH', 'ob_present': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,NEUTRAL,CHOCH,True,False,True,silver_bullet_fvg,True,ALL,ALL,8,combined,8.0,long,,,,,CHOCH,,,,NEUTRAL,,,,,True
combo_score_gate=10_direction=long_regime=NEUTRAL_mss_type=CHOCH,COMBINED,31,20,11,64.52,5.4255,1.5703,48.68,3.25,LOW,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 10, 'direction': 'long', 'regime': 'NEUTRAL', 'mss_type': 'CHOCH'}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,NEUTRAL,CHOCH,True,False,True,silver_bullet_fvg,ALL,ALL,ALL,10,combined,10.0,long,,,,,CHOCH,,,,NEUTRAL,,,,,
combo_score_gate=10_direction=long_regime=NEUTRAL_mss_type=CHOCH_ob_present=True,COMBINED,31,20,11,64.52,5.4255,1.5703,48.68,3.25,LOW,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 10, 'direction': 'long', 'regime': 'NEUTRAL', 'mss_type': 'CHOCH', 'ob_present': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,NEUTRAL,CHOCH,True,False,True,silver_bullet_fvg,True,ALL,ALL,10,combined,10.0,long,,,,,CHOCH,,,,NEUTRAL,,,,,True
combo_score_gate=14_regime=TRENDING,COMBINED,52,35,17,67.31,5.4165,1.4438,75.08,5.0,ACCEPTABLE,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 14, 'regime': 'TRENDING'}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,TRENDING,ALL,False,False,False,silver_bullet_fvg,ALL,ALL,ALL,14,combined,14.0,,,,,,,,,,TRENDING,,,,,
combo_score_gate=14_regime=TRENDING_ob_present=True,COMBINED,52,35,17,67.31,5.4165,1.4438,75.08,5.0,ACCEPTABLE,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 14, 'regime': 'TRENDING', 'ob_present': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,TRENDING,ALL,False,False,False,silver_bullet_fvg,True,ALL,ALL,14,combined,14.0,,,,,,,,,,TRENDING,,,,,True
combo_score_gate=12_direction=long_regime=TRENDING_mss_type=CHOCH,COMBINED,58,39,19,67.24,5.4079,1.444,83.75,4.0,ACCEPTABLE,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 12, 'direction': 'long', 'regime': 'TRENDING', 'mss_type': 'CHOCH'}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,TRENDING,CHOCH,True,False,True,silver_bullet_fvg,ALL,ALL,ALL,12,combined,12.0,long,,,,,CHOCH,,,,TRENDING,,,,,
combo_score_gate=12_direction=long_regime=TRENDING_mss_type=CHOCH_ob_present=True,COMBINED,58,39,19,67.24,5.4079,1.444,83.75,4.0,ACCEPTABLE,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 12, 'direction': 'long', 'regime': 'TRENDING', 'mss_type': 'CHOCH', 'ob_present': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,TRENDING,CHOCH,True,False,True,silver_bullet_fvg,True,ALL,ALL,12,combined,12.0,long,,,,,CHOCH,,,,TRENDING,,,,,True
combo_score_gate=14,COMBINED,60,41,19,68.33,5.3853,1.3887,83.32,4.51,ACCEPTABLE,B,Useful context filter; combine with stronger confirmation before live changes.,{'score_gate': 14},ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,ALL,False,False,False,silver_bullet_fvg,ALL,ALL,ALL,14,combined,14.0,,,,,,,,,,,,,,,
combo_score_gate=14_ob_present=True,COMBINED,60,41,19,68.33,5.3853,1.3887,83.32,4.51,ACCEPTABLE,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 14, 'ob_present': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,ALL,False,False,False,silver_bullet_fvg,True,ALL,ALL,14,combined,14.0,,,,,,,,,,,,,,,True
combo_score_gate=8_direction=long_ob_present=False,COMBINED,259,171,88,66.02,5.3431,1.441,373.2295,3.0,HIGH,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 8, 'direction': 'long', 'ob_present': False}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,ALL,False,False,False,silver_bullet_fvg,False,ALL,ALL,8,combined,8.0,long,,,,,,,,,,,,,,False
combo_score_gate=12_direction=short_ob_present=False_fvg_displacement=True,COMBINED,12,8,4,66.67,5.335,1.445,17.34,1.0,LOW CONFIDENCE,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 12, 'direction': 'short', 'ob_present': False, 'fvg_displacement': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,ALL,False,False,False,silver_bullet_fvg,False,True,ALL,12,combined,12.0,short,,,,,,,True,,,,,,,False
combo_score_gate=12_direction=short_mss_type=CHOCH_fvg_displacement=True,COMBINED,12,8,4,66.67,5.335,1.445,17.34,1.0,LOW CONFIDENCE,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 12, 'direction': 'short', 'mss_type': 'CHOCH', 'fvg_displacement': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,CHOCH,True,False,True,silver_bullet_fvg,ALL,True,ALL,12,combined,12.0,short,,,,,CHOCH,,True,,,,,,,
combo_score_gate=12_direction=short_mss_type=CHOCH_ob_present=False_fvg_displacement=True,COMBINED,12,8,4,66.67,5.335,1.445,17.34,1.0,LOW CONFIDENCE,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 12, 'direction': 'short', 'mss_type': 'CHOCH', 'ob_present': False, 'fvg_displacement': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,CHOCH,True,False,True,silver_bullet_fvg,False,True,ALL,12,combined,12.0,short,,,,,CHOCH,,True,,,,,,,False
combo_score_gate=10_direction=short_ob_present=False_fvg_displacement=True,COMBINED,128,88,40,68.75,5.3232,1.351,172.93,4.0,HIGH,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 10, 'direction': 'short', 'ob_present': False, 'fvg_displacement': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,ALL,False,False,False,silver_bullet_fvg,False,True,ALL,10,combined,10.0,short,,,,,,,True,,,,,,,False
combo_score_gate=8_mss_type=CHOCH_fvg_displacement=True,COMBINED,100,66,34,66.0,5.1627,1.3354,133.54,4.0,HIGH,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 8, 'mss_type': 'CHOCH', 'fvg_displacement': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,CHOCH,True,False,True,silver_bullet_fvg,ALL,True,ALL,8,combined,8.0,,,,,,CHOCH,,True,,,,,,,
combo_score_gate=8_mss_type=CHOCH_ob_present=False_fvg_displacement=True,COMBINED,100,66,34,66.0,5.1627,1.3354,133.54,4.0,HIGH,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 8, 'mss_type': 'CHOCH', 'ob_present': False, 'fvg_displacement': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,CHOCH,True,False,True,silver_bullet_fvg,False,True,ALL,8,combined,8.0,,,,,,CHOCH,,True,,,,,,,False
combo_score_gate=14_mss_type=CHOCH,COMBINED,53,36,17,67.92,5.1212,1.3219,70.06,5.51,ACCEPTABLE,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 14, 'mss_type': 'CHOCH'}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,CHOCH,True,False,True,silver_bullet_fvg,ALL,ALL,ALL,14,combined,14.0,,,,,,CHOCH,,,,,,,,,
combo_score_gate=14_mss_type=CHOCH_ob_present=True,COMBINED,53,36,17,67.92,5.1212,1.3219,70.06,5.51,ACCEPTABLE,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 14, 'mss_type': 'CHOCH', 'ob_present': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,CHOCH,True,False,True,silver_bullet_fvg,True,ALL,ALL,14,combined,14.0,,,,,,CHOCH,,,,,,,,,True
combo_score_gate=8_direction=long_regime=NEUTRAL,COMBINED,45,30,15,66.67,5.062,1.354,60.93,2.25,LOW,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 8, 'direction': 'long', 'regime': 'NEUTRAL'}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,NEUTRAL,ALL,False,False,False,silver_bullet_fvg,ALL,ALL,ALL,8,combined,8.0,long,,,,,,,,,NEUTRAL,,,,,
combo_score_gate=8_direction=long_regime=NEUTRAL_ob_present=True,COMBINED,45,30,15,66.67,5.062,1.354,60.93,2.25,LOW,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 8, 'direction': 'long', 'regime': 'NEUTRAL', 'ob_present': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,NEUTRAL,ALL,False,False,False,silver_bullet_fvg,True,ALL,ALL,8,combined,8.0,long,,,,,,,,,NEUTRAL,,,,,True
combo_score_gate=10_direction=long_mss_type=BOS,COMBINED,147,96,51,65.31,5.0349,1.3959,205.1972,4.33,HIGH,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 10, 'direction': 'long', 'mss_type': 'BOS'}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,BOS,False,True,True,silver_bullet_fvg,ALL,ALL,ALL,10,combined,10.0,long,,,,,BOS,,,,,,,,,
combo_score_gate=12_direction=long_fvg_displacement=True,COMBINED,24,16,8,66.67,4.99,1.33,31.92,2.33,LOW CONFIDENCE,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 12, 'direction': 'long', 'fvg_displacement': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,ALL,False,False,False,silver_bullet_fvg,ALL,True,ALL,12,combined,12.0,long,,,,,,,True,,,,,,,
combo_score_gate=8_direction=long_mss_type=BOS,COMBINED,150,97,53,64.67,4.9223,1.3821,207.3172,4.33,HIGH,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 8, 'direction': 'long', 'mss_type': 'BOS'}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,BOS,False,True,True,silver_bullet_fvg,ALL,ALL,ALL,8,combined,8.0,long,,,,,BOS,,,,,,,,,
combo_score_gate=10_direction=short_ob_present=False,COMBINED,136,90,46,66.18,4.7965,1.2449,169.3086,4.6214,HIGH,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 10, 'direction': 'short', 'ob_present': False}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,ALL,False,False,False,silver_bullet_fvg,False,ALL,ALL,10,combined,10.0,short,,,,,,,,,,,,,,False
combo_score_gate=10_mss_type=CHOCH_fvg_displacement=True,COMBINED,96,62,34,64.58,4.7887,1.266,121.54,4.0,ACCEPTABLE,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 10, 'mss_type': 'CHOCH', 'fvg_displacement': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,CHOCH,True,False,True,silver_bullet_fvg,ALL,True,ALL,10,combined,10.0,,,,,,CHOCH,,True,,,,,,,
combo_score_gate=10_mss_type=CHOCH_ob_present=False_fvg_displacement=True,COMBINED,96,62,34,64.58,4.7887,1.266,121.54,4.0,ACCEPTABLE,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 10, 'mss_type': 'CHOCH', 'ob_present': False, 'fvg_displacement': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,CHOCH,True,False,True,silver_bullet_fvg,False,True,ALL,10,combined,10.0,,,,,,CHOCH,,True,,,,,,,False
combo_score_gate=10_direction=long_regime=NEUTRAL,COMBINED,44,29,15,65.91,4.7873,1.2911,56.81,2.25,LOW,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 10, 'direction': 'long', 'regime': 'NEUTRAL'}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,NEUTRAL,ALL,False,False,False,silver_bullet_fvg,ALL,ALL,ALL,10,combined,10.0,long,,,,,,,,,NEUTRAL,,,,,
combo_score_gate=10_direction=long_regime=NEUTRAL_ob_present=True,COMBINED,44,29,15,65.91,4.7873,1.2911,56.81,2.25,LOW,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 10, 'direction': 'long', 'regime': 'NEUTRAL', 'ob_present': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,NEUTRAL,ALL,False,False,False,silver_bullet_fvg,True,ALL,ALL,10,combined,10.0,long,,,,,,,,,NEUTRAL,,,,,True
