index,date,time,exit_time,hold_mins,dir,entry,sl,t1,t2,t3,risk_pts,exit_price,outcome,r,score,mss,regime,fvg_size,fvg_top,fvg_bottom,hour,minute,weekday,win,period,month,year,session,symbol,fvg_ratio,stop_loss,target1,target2,target3,rr_t1,rr_t2,rr_t3
XAUUSD,2025-10-07,09:00,,9,LONG,3951.11,3948.61,3954.86,3956.11,3958.61,2.5,3956.11,T2,2.0,12,BOS,NEUTRAL,0.0,3951.11,3951.11,9,0,1,1,FOREX_2023_2026,2025-10,2025,EU (07-12),XAUUSD,0.0,3948.61,3954.86,3956.11,3958.61,1.5,2.0,3.0
XAUUSD,2025-10-07,10:15,,36,SHORT,3959.39,3961.89,3954.39,3951.89,3949.39,2.5,3961.89,SL,-1.0,13,BOS,NEUTRAL,0.0,3959.39,3959.39,10,15,1,0,FOREX_2023_2026,2025-10,2025,EU (07-12),XAUUSD,0.0,3961.89,3954.39,3951.89,3949.39,2.0,3.0,4.0
XAGUSD,2025-10-07,12:24,,360,SHORT,48.04,50.54,43.04,40.54,38.04,2.5,47.646,TIMEOUT,0.1576,17,CHOCH,NEUTRAL,0.0,48.04,48.04,12,24,1,1,FOREX_2023_2026,2025-10,2025,NY (12-20),XAGUSD,0.0,50.54,43.04,40.54,38.04,2.0,3.0,4.0
XAUUSD,2025-10-07,15:39,,3,SHORT,3982.86,3986.02,3976.54,3973.38,3969.85,3.16,3973.38,T2,3.0,16,CHOCH,NEUTRAL,0.0,3982.86,3982.86,15,39,1,1,FOREX_2023_2026,2025-10,2025,NY (12-20),XAUUSD,0.0,3986.02,3976.54,3973.38,3969.85,2.0,3.0,4.117
XAUUSD,2025-10-07,16:24,,9,LONG,3968.94,3965.95,3974.92,3977.91,3980.9,2.99,3974.92,T1,2.0,14,CHOCH,NEUTRAL,0.0,3968.94,3968.94,16,24,1,1,FOREX_2023_2026,2025-10,2025,NY (12-20),XAUUSD,0.0,3965.95,3974.92,3977.91,3980.9,2.0,3.0,4.0
USOIL,2025-10-07,17:33,,360,LONG,61.98,59.48,65.73,66.98,69.48,2.5,62.397,TIMEOUT,0.1668,11,CHOCH,NEUTRAL,0.0,61.98,61.98,17,33,1,1,FOREX_2023_2026,2025-10,2025,NY (12-20),USOIL,0.0,59.48,65.73,66.98,69.48,1.5,2.0,3.0
XAUUSD,2025-10-07,18:45,,75,SHORT,3983.62,3987.11,3978.38,3976.64,3973.15,3.49,3987.11,SL,-1.0,12,BOS,NEUTRAL,0.0,3983.62,3983.62,18,45,1,0,FOREX_2023_2026,2025-10,2025,NY (12-20),XAUUSD,0.0,3987.11,3978.38,3976.64,3973.15,1.501,2.0,3.0
XAGUSD,2025-10-08,11:33,,360,SHORT,48.39,50.89,44.64,43.39,40.89,2.5,49.3735,TIMEOUT,-0.3934,11,CHOCH,NEUTRAL,0.0,48.39,48.39,11,33,2,0,FOREX_2023_2026,2025-10,2025,EU (07-12),XAGUSD,0.0,50.89,44.64,43.39,40.89,1.5,2.0,3.0
USOIL,2025-10-08,12:54,,360,SHORT,62.2,64.7,57.2,54.7,52.2,2.5,62.407,TIMEOUT,-0.0828,14,CHOCH,NEUTRAL,0.0,62.2,62.2,12,54,2,0,FOREX_2023_2026,2025-10,2025,NY (12-20),USOIL,0.0,64.7,57.2,54.7,52.2,2.0,3.0,4.0
USOIL,2025-10-09,07:00,,360,LONG,62.95,60.45,67.95,70.45,72.95,2.5,62.665,TIMEOUT,-0.114,14,BOS,NEUTRAL,0.0,62.95,62.95,7,0,3,0,FOREX_2023_2026,2025-10,2025,EU (07-12),USOIL,0.0,60.45,67.95,70.45,72.95,2.0,3.0,4.0
XAGUSD,2025-10-09,14:51,,360,LONG,50.7,48.2,55.7,58.2,60.7,2.5,50.522,TIMEOUT,-0.0712,15,CHOCH,NEUTRAL,0.0,50.7,50.7,14,51,3,0,FOREX_2023_2026,2025-10,2025,NY (12-20),XAGUSD,0.0,48.2,55.7,58.2,60.7,2.0,3.0,4.0
XAUUSD,2025-10-09,14:51,,42,LONG,4015.66,4008.9,4029.18,4035.94,4042.7,6.76,4008.9,SL,-1.0,15,CHOCH,NEUTRAL,0.0,4015.66,4015.66,14,51,3,0,FOREX_2023_2026,2025-10,2025,NY (12-20),XAUUSD,0.0,4008.9,4029.18,4035.94,4042.7,2.0,3.0,4.0
USOIL,2025-10-09,15:09,,360,LONG,62.81,60.31,66.56,67.81,70.31,2.5,61.447,TIMEOUT,-0.5452,14,CHOCH,NEUTRAL,0.0,62.81,62.81,15,9,3,0,FOREX_2023_2026,2025-10,2025,NY (12-20),USOIL,0.0,60.31,66.56,67.81,70.31,1.5,2.0,3.0
XAUUSD,2025-10-09,19:09,,3,LONG,3962.2,3959.7,3965.95,3967.2,3969.7,2.5,3969.7,T3,3.0,13,CHOCH,NEUTRAL,0.0,3962.2,3962.2,19,9,3,1,FOREX_2023_2026,2025-10,2025,NY (12-20),XAUUSD,0.0,3959.7,3965.95,3967.2,3969.7,1.5,2.0,3.0
XAUUSD,2025-10-10,07:03,,3,SHORT,3971.47,3978.68,3957.05,3949.84,3942.63,7.21,3957.05,T1,2.0,15,CHOCH,NEUTRAL,0.0,3971.47,3971.47,7,3,4,1,FOREX_2023_2026,2025-10,2025,EU (07-12),XAUUSD,0.0,3978.68,3957.05,3949.84,3942.63,2.0,3.0,4.0
USOIL,2025-10-10,09:36,,360,LONG,61.63,59.13,65.38,66.63,69.13,2.5,59.297,TIMEOUT,-0.9332,13,CHOCH,NEUTRAL,0.0,61.63,61.63,9,36,4,0,FOREX_2023_2026,2025-10,2025,EU (07-12),USOIL,0.0,59.13,65.38,66.63,69.13,1.5,2.0,3.0
XAGUSD,2025-10-10,13:18,,360,LONG,50.54,48.04,54.29,55.54,58.04,2.5,49.898,TIMEOUT,-0.2568,16,CHOCH,NEUTRAL,0.0,50.54,50.54,13,18,4,0,FOREX_2023_2026,2025-10,2025,NY (12-20),XAGUSD,0.0,48.04,54.29,55.54,58.04,1.5,2.0,3.0
XAUUSD,2025-10-10,13:48,,3,SHORT,3992.35,3994.85,3987.35,3984.85,3979.86,2.5,3984.85,T2,3.0,14,CHOCH,NEUTRAL,0.0,3992.35,3992.35,13,48,4,1,FOREX_2023_2026,2025-10,2025,NY (12-20),XAUUSD,0.0,3994.85,3987.35,3984.85,3979.86,2.0,3.0,4.996
XAUUSD,2025-10-10,14:24,,33,LONG,3982.49,3979.35,3988.77,3991.91,3995.05,3.14,3991.91,T2,3.0,14,CHOCH,NEUTRAL,0.0,3982.49,3982.49,14,24,4,1,FOREX_2023_2026,2025-10,2025,NY (12-20),XAUUSD,0.0,3979.35,3988.77,3991.91,3995.05,2.0,3.0,4.0
XAUUSD,2025-10-10,15:51,,6,SHORT,4006.93,4010.81,3999.17,3995.29,3979.86,3.88,3999.17,T1,2.0,17,CHOCH,NEUTRAL,0.0,4006.93,4006.93,15,51,4,1,FOREX_2023_2026,2025-10,2025,NY (12-20),XAUUSD,0.0,4010.81,3999.17,3995.29,3979.86,2.0,3.0,6.977
XAUUSD,2025-10-10,17:36,,6,LONG,3985.56,3982.26,3990.51,3992.16,3995.46,3.3,3990.51,T1,1.5,13,CHOCH,NEUTRAL,0.0,3985.56,3985.56,17,36,4,1,FOREX_2023_2026,2025-10,2025,NY (12-20),XAUUSD,0.0,3982.26,3990.51,3992.16,3995.46,1.5,2.0,3.0
XAUUSD,2025-10-10,18:33,,15,LONG,3993.74,3990.88,3999.46,4002.32,4009.14,2.86,3999.46,T1,2.0,9,BOS,NEUTRAL,0.0,3993.74,3993.74,18,33,4,1,FOREX_2023_2026,2025-10,2025,NY (12-20),XAUUSD,0.0,3990.88,3999.46,4002.32,4009.14,2.0,3.0,5.385
USOIL,2025-10-10,19:03,,360,LONG,59.31,56.81,63.06,64.31,66.81,2.5,59.79,TIMEOUT,0.192,16,CHOCH,NEUTRAL,0.0,59.31,59.31,19,3,4,1,FOREX_2023_2026,2025-10,2025,NY (12-20),USOIL,0.0,56.81,63.06,64.31,66.81,1.5,2.0,3.0
XAGUSD,2025-10-13,08:54,,360,SHORT,51.0,53.5,46.0,43.5,41.0,2.5,51.9585,TIMEOUT,-0.3834,10,BOS,NEUTRAL,0.0,51.0,51.0,8,54,0,0,FOREX_2023_2026,2025-10,2025,EU (07-12),XAGUSD,0.0,53.5,46.0,43.5,41.0,2.0,3.0,4.0
XAUUSD,2025-10-13,09:24,,27,SHORT,4074.95,4077.45,4069.95,4067.45,4064.95,2.5,4077.45,SL,-1.0,17,CHOCH,NEUTRAL,0.0,4074.95,4074.95,9,24,0,0,FOREX_2023_2026,2025-10,2025,EU (07-12),XAUUSD,0.0,4077.45,4069.95,4067.45,4064.95,2.0,3.0,4.0
XAUUSD,2025-10-13,11:33,,21,SHORT,4079.84,4082.34,4074.84,4072.34,4069.84,2.5,4074.84,T1,2.0,17,CHOCH,NEUTRAL,0.0,4079.84,4079.84,11,33,0,1,FOREX_2023_2026,2025-10,2025,EU (07-12),XAUUSD,0.0,4082.34,4074.84,4072.34,4069.84,2.0,3.0,4.0
XAUUSD,2025-10-13,12:54,,6,LONG,4076.05,4072.3,4081.68,4083.55,4087.3,3.75,4081.68,T1,1.5013,12,CHOCH,NEUTRAL,0.0,4076.05,4076.05,12,54,0,1,FOREX_2023_2026,2025-10,2025,NY (12-20),XAUUSD,0.0,4072.3,4081.68,4083.55,4087.3,1.501,2.0,3.0
XAUUSD,2025-10-13,13:33,,3,SHORT,4090.13,4092.63,4085.13,4082.63,4074.91,2.5,4085.13,T1,2.0,17,CHOCH,NEUTRAL,0.0,4090.13,4090.13,13,33,0,1,FOREX_2023_2026,2025-10,2025,NY (12-20),XAUUSD,0.0,4092.63,4085.13,4082.63,4074.91,2.0,3.0,6.088
XAUUSD,2025-10-13,17:45,,3,SHORT,4109.24,4111.74,4105.49,4104.24,4101.74,2.5,4104.24,T2,2.0,12,BOS,NEUTRAL,0.0,4109.24,4109.24,17,45,0,1,FOREX_2023_2026,2025-10,2025,NY (12-20),XAUUSD,0.0,4111.74,4105.49,4104.24,4101.74,1.5,2.0,3.0
USOIL,2025-10-13,18:36,,360,SHORT,59.18,61.68,54.18,51.68,49.18,2.5,58.297,TIMEOUT,0.3532,12,BOS,NEUTRAL,0.0,59.18,59.18,18,36,0,1,FOREX_2023_2026,2025-10,2025,NY (12-20),USOIL,0.0,61.68,54.18,51.68,49.18,2.0,3.0,4.0
XAGUSD,2025-10-13,19:36,,360,SHORT,51.69,54.19,47.94,46.69,44.19,2.5,50.6495,TIMEOUT,0.4162,13,BOS,NEUTRAL,0.0,51.69,51.69,19,36,0,1,FOREX_2023_2026,2025-10,2025,NY (12-20),XAGUSD,0.0,54.19,47.94,46.69,44.19,1.5,2.0,3.0
XAUUSD,2025-10-14,09:54,,3,SHORT,4130.27,4133.44,4123.93,4120.76,4117.59,3.17,4123.93,T1,2.0,13,BOS,NEUTRAL,0.0,4130.27,4130.27,9,54,1,1,FOREX_2023_2026,2025-10,2025,EU (07-12),XAUUSD,0.0,4133.44,4123.93,4120.76,4117.59,2.0,3.0,4.0
XAUUSD,2025-10-14,11:30,,9,SHORT,4135.6,4139.53,4127.74,4123.81,4119.88,3.93,4127.74,T1,2.0,13,CHOCH,NEUTRAL,0.0,4135.6,4135.6,11,30,1,1,FOREX_2023_2026,2025-10,2025,EU (07-12),XAUUSD,0.0,4139.53,4127.74,4123.81,4119.88,2.0,3.0,4.0
XAUUSD,2025-10-14,13:15,,24,LONG,4107.5,4101.09,4120.32,4126.73,4134.2,6.41,4120.32,T1,2.0,15,CHOCH,NEUTRAL,0.0,4107.5,4107.5,13,15,1,1,FOREX_2023_2026,2025-10,2025,NY (12-20),XAUUSD,0.0,4101.09,4120.32,4126.73,4134.2,2.0,3.0,4.165
XAGUSD,2025-10-14,13:45,,360,LONG,51.32,48.82,56.32,58.82,61.32,2.5,51.433,TIMEOUT,0.0452,11,BOS,NEUTRAL,0.0,51.32,51.32,13,45,1,1,FOREX_2023_2026,2025-10,2025,NY (12-20),XAGUSD,0.0,48.82,56.32,58.82,61.32,2.0,3.0,4.0
XAUUSD,2025-10-14,16:09,,30,SHORT,4136.59,4141.65,4126.47,4121.41,4116.35,5.06,4141.65,SL,-1.0,16,BOS,NEUTRAL,0.0,4136.59,4136.59,16,9,1,0,FOREX_2023_2026,2025-10,2025,NY (12-20),XAUUSD,0.0,4141.65,4126.47,4121.41,4116.35,2.0,3.0,4.0
USOIL,2025-10-14,18:06,,360,SHORT,58.28,60.78,53.28,50.78,48.28,2.5,58.73,TIMEOUT,-0.18,14,BOS,NEUTRAL,0.0,58.28,58.28,18,6,1,0,FOREX_2023_2026,2025-10,2025,NY (12-20),USOIL,0.0,60.78,53.28,50.78,48.28,2.0,3.0,4.0
XAGUSD,2025-10-15,09:12,,360,SHORT,52.5,55.0,47.5,45.0,42.5,2.5,52.9035,TIMEOUT,-0.1614,12,BOS,NEUTRAL,0.0,52.5,52.5,9,12,2,0,FOREX_2023_2026,2025-10,2025,EU (07-12),XAGUSD,0.0,55.0,47.5,45.0,42.5,2.0,3.0,4.0
XAUUSD,2025-10-15,09:36,,39,SHORT,4195.11,4201.92,4181.49,4174.68,4164.73,6.81,4201.92,SL,-1.0,13,CHOCH,NEUTRAL,0.0,4195.11,4195.11,9,36,2,0,FOREX_2023_2026,2025-10,2025,EU (07-12),XAUUSD,0.0,4201.92,4181.49,4174.68,4164.73,2.0,3.0,4.461
XAUUSD,2025-10-15,11:45,,3,SHORT,4200.57,4203.59,4196.04,4194.53,4190.58,3.02,4194.53,T2,2.0,13,CHOCH,NEUTRAL,0.0,4200.57,4200.57,11,45,2,1,FOREX_2023_2026,2025-10,2025,EU (07-12),XAUUSD,0.0,4203.59,4196.04,4194.53,4190.58,1.5,2.0,3.308
XAUUSD,2025-10-15,15:33,,3,SHORT,4199.88,4202.4,4196.1,4194.84,4182.32,2.52,4194.84,T2,2.0,12,BOS,NEUTRAL,0.0,4199.88,4199.88,15,33,2,1,FOREX_2023_2026,2025-10,2025,NY (12-20),XAUUSD,0.0,4202.4,4196.1,4194.84,4182.32,1.5,2.0,6.968
USOIL,2025-10-15,17:36,,360,LONG,58.93,56.43,63.93,66.43,68.93,2.5,58.63,TIMEOUT,-0.12,11,BOS,NEUTRAL,0.0,58.93,58.93,17,36,2,0,FOREX_2023_2026,2025-10,2025,NY (12-20),USOIL,0.0,56.43,63.93,66.43,68.93,2.0,3.0,4.0
XAGUSD,2025-10-15,17:42,,360,LONG,53.03,50.53,56.78,58.03,60.53,2.5,52.995,TIMEOUT,-0.014,16,CHOCH,NEUTRAL,0.0,53.03,53.03,17,42,2,0,FOREX_2023_2026,2025-10,2025,NY (12-20),XAGUSD,0.0,50.53,56.78,58.03,60.53,1.5,2.0,3.0
XAUUSD,2025-10-16,09:39,,9,SHORT,4228.35,4230.85,4223.35,4220.85,4218.35,2.5,4230.85,SL,-1.0,11,CHOCH,NEUTRAL,0.0,4228.35,4228.35,9,39,3,0,FOREX_2023_2026,2025-10,2025,EU (07-12),XAUUSD,0.0,4230.85,4223.35,4220.85,4218.35,2.0,3.0,4.0
XAGUSD,2025-10-16,11:48,,360,SHORT,52.66,55.16,47.66,45.16,42.66,2.5,53.905,TIMEOUT,-0.498,14,CHOCH,NEUTRAL,0.0,52.66,52.66,11,48,3,0,FOREX_2023_2026,2025-10,2025,EU (07-12),XAGUSD,0.0,55.16,47.66,45.16,42.66,2.0,3.0,4.0
XAUUSD,2025-10-16,11:54,,27,SHORT,4245.23,4249.24,4239.21,4237.21,4233.2,4.01,4239.21,T1,1.5012,16,CHOCH,NEUTRAL,0.0,4245.23,4245.23,11,54,3,1,FOREX_2023_2026,2025-10,2025,EU (07-12),XAUUSD,0.0,4249.24,4239.21,4237.21,4233.2,1.501,2.0,3.0
XAUUSD,2025-10-16,13:03,,3,LONG,4237.01,4234.19,4242.65,4245.47,4251.11,2.82,4242.65,T1,2.0,12,CHOCH,NEUTRAL,0.0,4237.01,4237.01,13,3,3,1,FOREX_2023_2026,2025-10,2025,NY (12-20),XAUUSD,0.0,4234.19,4242.65,4245.47,4251.11,2.0,3.0,5.0
XAUUSD,2025-10-16,13:57,,6,SHORT,4251.74,4256.45,4242.32,4237.61,4232.9,4.71,4256.45,SL,-1.0,13,CHOCH,NEUTRAL,0.0,4251.74,4251.74,13,57,3,0,FOREX_2023_2026,2025-10,2025,NY (12-20),XAUUSD,0.0,4256.45,4242.32,4237.61,4232.9,2.0,3.0,4.0
USOIL,2025-10-16,15:00,,360,LONG,58.82,56.32,62.57,63.82,66.32,2.5,56.695,TIMEOUT,-0.85,16,CHOCH,NEUTRAL,0.0,58.82,58.82,15,0,3,0,FOREX_2023_2026,2025-10,2025,NY (12-20),USOIL,0.0,56.32,62.57,63.82,66.32,1.5,2.0,3.0
XAUUSD,2025-10-16,16:39,,6,SHORT,4272.38,4275.68,4265.78,4262.48,4254.86,3.3,4275.68,SL,-1.0,16,CHOCH,NEUTRAL,0.0,4272.38,4272.38,16,39,3,0,FOREX_2023_2026,2025-10,2025,NY (12-20),XAUUSD,0.0,4275.68,4265.78,4262.48,4254.86,2.0,3.0,5.309
XAGUSD,2025-10-16,19:54,,360,LONG,54.29,51.79,59.29,61.79,64.29,2.5,53.599,TIMEOUT,-0.2764,14,BOS,NEUTRAL,0.0,54.29,54.29,19,54,3,0,FOREX_2023_2026,2025-10,2025,NY (12-20),XAGUSD,0.0,51.79,59.29,61.79,64.29,2.0,3.0,4.0
XAUUSD,2025-10-17,09:45,,33,SHORT,4341.18,4344.13,4336.76,4335.28,4332.33,2.95,4336.76,T1,1.4983,10,BOS,NEUTRAL,0.0,4341.18,4341.18,9,45,4,1,FOREX_2023_2026,2025-10,2025,EU (07-12),XAUUSD,0.0,4344.13,4336.76,4335.28,4332.33,1.498,2.0,3.0
USOIL,2025-10-17,10:30,,360,LONG,56.88,54.38,60.63,61.88,64.38,2.5,57.02,TIMEOUT,0.056,15,CHOCH,NEUTRAL,0.0,56.88,56.88,10,30,4,1,FOREX_2023_2026,2025-10,2025,EU (07-12),USOIL,0.0,54.38,60.63,61.88,64.38,1.5,2.0,3.0
XAUUSD,2025-10-17,17:51,,12,LONG,4213.38,4204.94,4230.26,4238.7,4247.14,8.44,4230.26,T1,2.0,15,CHOCH,NEUTRAL,0.0,4213.38,4213.38,17,51,4,1,FOREX_2023_2026,2025-10,2025,NY (12-20),XAUUSD,0.0,4204.94,4230.26,4238.7,4247.14,2.0,3.0,4.0
XAGUSD,2025-10-17,19:09,,360,SHORT,51.32,53.82,46.32,43.82,41.32,2.5,52.0955,TIMEOUT,-0.3102,13,CHOCH,NEUTRAL,0.0,51.32,51.32,19,9,4,0,FOREX_2023_2026,2025-10,2025,NY (12-20),XAGUSD,0.0,53.82,46.32,43.82,41.32,2.0,3.0,4.0
XAUUSD,2025-10-17,19:15,,3,SHORT,4228.27,4232.3,4220.21,4216.18,4212.15,4.03,4216.18,T2,3.0,14,BOS,NEUTRAL,0.0,4228.27,4228.27,19,15,4,1,FOREX_2023_2026,2025-10,2025,NY (12-20),XAUUSD,0.0,4232.3,4220.21,4216.18,4212.15,2.0,3.0,4.0
USOIL,2025-10-17,19:51,,360,SHORT,56.68,59.18,52.93,51.68,49.18,2.5,56.747,TIMEOUT,-0.0268,11,CHOCH,NEUTRAL,0.0,56.68,56.68,19,51,4,0,FOREX_2023_2026,2025-10,2025,NY (12-20),USOIL,0.0,59.18,52.93,51.68,49.18,1.5,2.0,3.0
XAUUSD,2025-10-20,08:51,,9,SHORT,4256.49,4259.5,4250.47,4247.46,4244.45,3.01,4259.5,SL,-1.0,14,CHOCH,NEUTRAL,0.0,4256.49,4256.49,8,51,0,0,FOREX_2023_2026,2025-10,2025,EU (07-12),XAUUSD,0.0,4259.5,4250.47,4247.46,4244.45,2.0,3.0,4.0
XAUUSD,2025-10-20,13:48,,6,SHORT,4315.67,4318.77,4309.47,4306.37,4302.81,3.1,4309.47,T1,2.0,12,CHOCH,NEUTRAL,0.0,4315.67,4315.67,13,48,0,1,FOREX_2023_2026,2025-10,2025,NY (12-20),XAUUSD,0.0,4318.77,4309.47,4306.37,4302.81,2.0,3.0,4.148
USOIL,2025-10-20,14:45,,360,SHORT,56.1,58.6,52.35,51.1,48.6,2.5,56.752,TIMEOUT,-0.2608,11,CHOCH,NEUTRAL,0.0,56.1,56.1,14,45,0,0,FOREX_2023_2026,2025-10,2025,NY (12-20),USOIL,0.0,58.6,52.35,51.1,48.6,1.5,2.0,3.0
XAUUSD,2025-10-20,17:18,,3,SHORT,4345.81,4348.31,4342.06,4340.81,4338.31,2.5,4348.31,SL,-1.0,13,CHOCH,NEUTRAL,0.0,4345.81,4345.81,17,18,0,0,FOREX_2023_2026,2025-10,2025,NY (12-20),XAUUSD,0.0,4348.31,4342.06,4340.81,4338.31,1.5,2.0,3.0
XAGUSD,2025-10-20,18:12,,171,LONG,52.76,50.26,57.76,60.26,62.76,2.5,50.26,SL,-1.0,15,BOS,NEUTRAL,0.0,52.76,52.76,18,12,0,0,FOREX_2023_2026,2025-10,2025,NY (12-20),XAGUSD,0.0,50.26,57.76,60.26,62.76,2.0,3.0,4.0
XAGUSD,2025-10-21,15:09,,360,LONG,49.02,46.52,54.02,56.52,59.02,2.5,48.467,TIMEOUT,-0.2212,13,CHOCH,NEUTRAL,0.0,49.02,49.02,15,9,1,0,FOREX_2023_2026,2025-10,2025,NY (12-20),XAGUSD,0.0,46.52,54.02,56.52,59.02,2.0,3.0,4.0
XAUUSD,2025-10-21,15:12,,6,LONG,4137.78,4134.21,4144.92,4148.49,4188.5,3.57,4134.21,SL,-1.0,12,CHOCH,NEUTRAL,0.0,4137.78,4137.78,15,12,1,0,FOREX_2023_2026,2025-10,2025,NY (12-20),XAUUSD,0.0,4134.21,4144.92,4148.49,4188.5,2.0,3.0,14.207
USOIL,2025-10-21,15:15,,360,LONG,57.47,54.97,62.47,64.97,67.47,2.5,58.227,TIMEOUT,0.3028,12,CHOCH,NEUTRAL,0.0,57.47,57.47,15,15,1,1,FOREX_2023_2026,2025-10,2025,NY (12-20),USOIL,0.0,54.97,62.47,64.97,67.47,2.0,3.0,4.0
XAUUSD,2025-10-21,15:51,,30,LONG,4132.65,4123.36,4146.59,4151.23,4160.52,9.29,4123.36,SL,-1.0,11,BOS,NEUTRAL,0.0,4132.65,4132.65,15,51,1,0,FOREX_2023_2026,2025-10,2025,NY (12-20),XAUUSD,0.0,4123.36,4146.59,4151.23,4160.52,1.501,2.0,3.0
XAUUSD,2025-10-21,17:15,,9,LONG,4110.2,4105.98,4118.64,4122.86,4127.08,4.22,4105.98,SL,-1.0,11,CHOCH,NEUTRAL,0.0,4110.2,4110.2,17,15,1,0,FOREX_2023_2026,2025-10,2025,NY (12-20),XAUUSD,0.0,4105.98,4118.64,4122.86,4127.08,2.0,3.0,4.0
XAUUSD,2025-10-21,18:03,,33,LONG,4115.21,4109.76,4123.39,4126.11,4131.56,5.45,4123.39,T1,1.5009,14,CHOCH,NEUTRAL,0.0,4115.21,4115.21,18,3,1,1,FOREX_2023_2026,2025-10,2025,NY (12-20),XAUUSD,0.0,4109.76,4123.39,4126.11,4131.56,1.501,2.0,3.0
USOIL,2025-10-22,09:09,,360,SHORT,57.75,60.25,52.75,50.25,47.75,2.5,58.53,TIMEOUT,-0.312,15,BOS,NEUTRAL,0.0,57.75,57.75,9,9,2,0,FOREX_2023_2026,2025-10,2025,EU (07-12),USOIL,0.0,60.25,52.75,50.25,47.75,2.0,3.0,4.0
XAGUSD,2025-10-22,10:15,,360,LONG,48.97,46.47,53.97,56.47,58.97,2.5,48.2205,TIMEOUT,-0.2998,16,CHOCH,NEUTRAL,0.0,48.97,48.97,10,15,2,0,FOREX_2023_2026,2025-10,2025,EU (07-12),XAGUSD,0.0,46.47,53.97,56.47,58.97,2.0,3.0,4.0
XAUUSD,2025-10-22,12:00,,3,LONG,4025.05,4022.55,4030.05,4032.55,4044.99,2.5,4044.99,T3,7.976,10,CHOCH,NEUTRAL,0.0,4025.05,4025.05,12,0,2,1,FOREX_2023_2026,2025-10,2025,NY (12-20),XAUUSD,0.0,4022.55,4030.05,4032.55,4044.99,2.0,3.0,7.976
XAUUSD,2025-10-22,13:03,,9,LONG,4037.0,4021.25,4068.5,4084.25,4100.0,15.75,4068.5,T1,2.0,12,BOS,NEUTRAL,0.0,4037.0,4037.0,13,3,2,1,FOREX_2023_2026,2025-10,2025,NY (12-20),XAUUSD,0.0,4021.25,4068.5,4084.25,4100.0,2.0,3.0,4.0
XAGUSD,2025-10-22,17:18,,360,SHORT,47.77,50.27,42.77,40.27,37.77,2.5,49.061,TIMEOUT,-0.5164,14,BOS,NEUTRAL,0.0,47.77,47.77,17,18,2,0,FOREX_2023_2026,2025-10,2025,NY (12-20),XAGUSD,0.0,50.27,42.77,40.27,37.77,2.0,3.0,4.0
XAUUSD,2025-10-23,07:45,,93,SHORT,4112.67,4123.52,4090.97,4080.12,4069.27,10.85,4123.52,SL,-1.0,14,BOS,NEUTRAL,0.0,4112.67,4112.67,7,45,3,0,FOREX_2023_2026,2025-10,2025,EU (07-12),XAUUSD,0.0,4123.52,4090.97,4080.12,4069.27,2.0,3.0,4.0
USOIL,2025-10-23,10:27,,360,SHORT,61.29,63.79,56.29,53.79,51.29,2.5,61.917,TIMEOUT,-0.2508,15,CHOCH,NEUTRAL,0.0,61.29,61.29,10,27,3,0,FOREX_2023_2026,2025-10,2025,EU (07-12),USOIL,0.0,63.79,56.29,53.79,51.29,2.0,3.0,4.0
XAUUSD,2025-10-23,10:33,,12,SHORT,4115.56,4119.75,4109.28,4107.18,4102.99,4.19,4107.18,T2,2.0,15,BOS,NEUTRAL,0.0,4115.56,4115.56,10,33,3,1,FOREX_2023_2026,2025-10,2025,EU (07-12),XAUUSD,0.0,4119.75,4109.28,4107.18,4102.99,1.499,2.0,3.0
XAUUSD,2025-10-23,12:30,,3,LONG,4106.51,4103.01,4113.51,4117.01,4120.71,3.5,4120.71,T3,4.0571,16,CHOCH,NEUTRAL,0.0,4106.51,4106.51,12,30,3,1,FOREX_2023_2026,2025-10,2025,NY (12-20),XAUUSD,0.0,4103.01,4113.51,4117.01,4120.71,2.0,3.0,4.057
XAGUSD,2025-10-23,14:15,,360,SHORT,48.85,51.35,43.85,41.35,38.85,2.5,48.3975,TIMEOUT,0.181,17,CHOCH,NEUTRAL,0.0,48.85,48.85,14,15,3,1,FOREX_2023_2026,2025-10,2025,NY (12-20),XAGUSD,0.0,51.35,43.85,41.35,38.85,2.0,3.0,4.0
USOIL,2025-10-23,17:48,,360,SHORT,61.4,63.9,57.65,56.4,53.9,2.5,61.877,TIMEOUT,-0.1908,11,CHOCH,NEUTRAL,0.0,61.4,61.4,17,48,3,0,FOREX_2023_2026,2025-10,2025,NY (12-20),USOIL,0.0,63.9,57.65,56.4,53.9,1.5,2.0,3.0
XAUUSD,2025-10-24,09:00,,6,LONG,4057.93,4050.83,4072.13,4079.23,4086.33,7.1,4072.13,T1,2.0,13,CHOCH,NEUTRAL,0.0,4057.93,4057.93,9,0,4,1,FOREX_2023_2026,2025-10,2025,EU (07-12),XAUUSD,0.0,4050.83,4072.13,4079.23,4086.33,2.0,3.0,4.0
XAGUSD,2025-10-24,10:03,,360,LONG,48.56,46.06,53.56,56.06,58.56,2.5,48.815,TIMEOUT,0.102,15,CHOCH,NEUTRAL,0.0,48.56,48.56,10,3,4,1,FOREX_2023_2026,2025-10,2025,EU (07-12),XAGUSD,0.0,46.06,53.56,56.06,58.56,2.0,3.0,4.0
