index,date,time,exit_time,hold_mins,dir,entry,sl,t1,t2,t3,risk_pts,exit_price,outcome,r,score,mss,regime,fvg_size,fvg_top,fvg_bottom,hour,minute,weekday,win,period,month,year,session
FINNIFTY,2026-02-27,14:00,14:03,3,LONG,28140.5,28135.5,28148.0,28150.5,28180.2,5.0,28135.5,SL,-1.0,13,BOS,TRENDING,4.5,0,0,14,0,4,0,2025-26,2026-02,2026,PM (12-15)
MIDCPNIFTY,2026-02-27,10:24,10:27,3,LONG,13553.1,13540.0,13572.8,13579.4,13710.5,13.2,13579.4,T2,2.0,12,CHOCH,TRENDING,12.65,0,0,10,24,4,1,2025-26,2026-02,2026,AM (10-12)
BANKNIFTY,2026-02-27,12:03,12:06,3,LONG,61062.5,61048.8,61083.1,61089.9,61128.4,13.7,61089.9,T2,2.0,13,CHOCH,TRENDING,13.2,0,0,12,3,4,1,2025-26,2026-02,2026,PM (12-15)
FINNIFTY,2026-02-27,11:12,11:15,3,LONG,28183.4,28158.8,28208.0,28220.3,28232.6,24.6,28220.3,T2,1.5,17,CHOCH,NEUTRAL,24.1,0,0,11,12,4,1,2025-26,2026-02,2026,AM (10-12)
FINNIFTY,2026-02-27,12:03,12:12,9,LONG,28184.5,28168.0,28209.2,28217.5,28234.0,16.5,28168.0,SL,-1.0,14,CHOCH,TRENDING,16.0,0,0,12,3,4,0,2025-26,2026-02,2026,PM (12-15)
BANKNIFTY,2026-03-04,12:57,13:00,3,LONG,58896.7,58852.4,58963.2,58985.3,59059.4,44.3,58985.3,T2,2.0,11,CHOCH,TRENDING,43.8,0,0,12,57,2,1,2025-26,2026-03,2026,PM (12-15)
BANKNIFTY,2026-03-05,14:24,14:27,3,LONG,58880.5,58839.4,58942.2,58962.7,59228.5,41.1,58962.7,T2,2.0,15,CHOCH,TRENDING,40.6,0,0,14,24,3,1,2025-26,2026-03,2026,PM (12-15)
MIDCPNIFTY,2026-03-05,12:12,12:15,3,LONG,13130.5,13120.6,13145.3,13150.2,13197.6,9.8,13150.2,T2,2.0,13,CHOCH,TRENDING,9.35,0,0,12,12,3,1,2025-26,2026-03,2026,PM (12-15)
MIDCPNIFTY,2026-03-05,12:45,12:48,3,SHORT,13202.4,13205.0,13198.4,13197.0,13090.1,2.6,13197.0,T2,2.0,11,CHOCH,TRENDING,2.15,0,0,12,45,3,1,2025-26,2026-03,2026,PM (12-15)
BANKNIFTY,2026-03-05,11:30,11:33,3,SHORT,59320.1,59369.2,59246.4,59221.9,59163.9,49.1,59221.9,T2,2.0,16,CHOCH,TRENDING,48.6,0,0,11,30,3,1,2025-26,2026-03,2026,AM (10-12)
NIFTY,2026-03-05,11:51,11:54,3,SHORT,24670.5,24677.4,24656.7,24649.8,24630.0,6.9,24677.4,SL,-1.0,15,BOS,TRENDING,6.4,0,0,11,51,3,0,2025-26,2026-03,2026,AM (10-12)
NIFTY,2026-03-05,13:36,13:51,15,SHORT,24743.3,24771.4,24687.1,24659.0,24630.9,28.1,24687.1,T1,2.0,13,CHOCH,TRENDING,27.6,0,0,13,36,3,1,2025-26,2026-03,2026,PM (12-15)
FINNIFTY,2026-03-06,13:39,14:39,60,LONG,26970.4,26936.0,27004.8,27022.0,27039.2,34.4,26936.0,SL,-1.0,16,CHOCH,NEUTRAL,33.9,0,0,13,39,4,0,2025-26,2026-03,2026,PM (12-15)
NIFTY,2026-03-06,11:03,12:27,84,LONG,24696.5,24672.0,24745.5,24770.0,24794.5,24.5,24672.0,SL,-1.0,18,CHOCH,TRENDING,24.0,0,0,11,3,4,0,2025-26,2026-03,2026,AM (10-12)
FINNIFTY,2026-03-06,11:39,11:42,3,LONG,26991.5,26971.1,27011.9,27022.1,27048.8,20.4,27022.1,T2,1.5,15,CHOCH,NEUTRAL,19.9,0,0,11,39,4,1,2025-26,2026-03,2026,AM (10-12)
MIDCPNIFTY,2026-03-09,12:36,12:39,3,SHORT,12863.0,12867.0,12859.0,12857.0,12793.0,4.0,12867.0,SL,-1.0,15,CHOCH,NEUTRAL,3.5,0,0,12,36,0,0,2025-26,2026-03,2026,PM (12-15)
MIDCPNIFTY,2026-03-09,14:00,14:03,3,SHORT,12879.5,12887.0,12872.0,12868.3,12841.4,7.5,12868.3,T2,1.5,11,CHOCH,NEUTRAL,6.95,0,0,14,0,0,1,2025-26,2026-03,2026,PM (12-15)
FINNIFTY,2026-03-10,12:24,12:27,3,SHORT,26548.4,26567.8,26519.3,26509.6,26490.2,19.4,26509.6,T2,2.0,14,BOS,TRENDING,18.9,0,0,12,24,1,1,2025-26,2026-03,2026,PM (12-15)
MIDCPNIFTY,2026-03-10,12:00,12:09,9,SHORT,13156.1,13179.2,13133.0,13121.5,13109.9,23.1,13133.0,T1,1.0,17,CHOCH,NEUTRAL,22.6,0,0,12,0,1,1,2025-26,2026-03,2026,PM (12-15)
MIDCPNIFTY,2026-03-10,12:42,12:45,3,SHORT,13148.3,13161.8,13134.9,13128.1,13105.8,13.4,13128.1,T2,1.5,10,BOS,NEUTRAL,12.95,0,0,12,42,1,1,2025-26,2026-03,2026,PM (12-15)
FINNIFTY,2026-03-10,14:33,14:36,3,SHORT,26664.5,26687.9,26629.4,26617.7,26508.6,23.4,26617.7,T2,2.0,15,BOS,TRENDING,22.9,0,0,14,33,1,1,2025-26,2026-03,2026,PM (12-15)
MIDCPNIFTY,2026-03-11,14:30,14:33,3,LONG,13001.5,12984.1,13027.6,13036.3,13120.1,17.4,13027.6,T1,1.5,16,CHOCH,TRENDING,16.9,0,0,14,30,2,1,2025-26,2026-03,2026,PM (12-15)
NIFTY,2026-03-11,14:30,14:33,3,LONG,23990.8,23977.9,24016.6,24029.5,24110.7,12.9,24029.5,T2,3.0,17,CHOCH,TRENDING,12.4,0,0,14,30,2,1,2025-26,2026-03,2026,PM (12-15)
MIDCPNIFTY,2026-03-12,10:48,10:51,3,LONG,12825.5,12803.9,12847.0,12857.8,12869.5,21.6,12803.9,SL,-1.0,12,CHOCH,NEUTRAL,21.05,0,0,10,48,3,0,2025-26,2026-03,2026,AM (10-12)
FINNIFTY,2026-03-12,14:12,14:27,15,SHORT,25907.6,25925.2,25881.2,25872.4,25758.1,17.6,25872.4,T2,2.0,13,CHOCH,TRENDING,17.1,0,0,14,12,3,1,2025-26,2026-03,2026,PM (12-15)
NIFTY,2026-03-12,14:00,14:03,3,LONG,23795.5,23779.5,23827.5,23843.5,23925.0,16.0,23843.5,T2,3.0,10,CHOCH,TRENDING,15.5,0,0,14,0,3,1,2025-26,2026-03,2026,PM (12-15)
NIFTY,2026-03-12,11:12,11:15,3,LONG,23799.5,23782.8,23832.9,23849.6,23866.3,16.7,23832.9,T1,2.0,11,BOS,TRENDING,16.2,0,0,11,12,3,1,2025-26,2026-03,2026,AM (10-12)
FINNIFTY,2026-03-13,10:54,10:57,3,LONG,25377.0,25343.0,25428.0,25445.0,25585.0,34.0,25428.0,T1,1.5,14,CHOCH,TRENDING,33.5,0,0,10,54,4,1,2025-26,2026-03,2026,AM (10-12)
FINNIFTY,2026-03-13,11:42,11:45,3,LONG,25390.5,25345.9,25457.4,25479.7,25585.0,44.6,25457.4,T1,1.5,15,BOS,TRENDING,44.1,0,0,11,42,4,1,2025-26,2026-03,2026,AM (10-12)
FINNIFTY,2026-03-13,14:36,14:54,18,LONG,25286.4,25244.8,25348.8,25369.6,25411.2,41.6,25244.8,SL,-1.0,13,BOS,TRENDING,41.1,0,0,14,36,4,0,2025-26,2026-03,2026,PM (12-15)
NIFTY,2026-03-13,11:54,12:00,6,LONG,23433.6,23418.1,23464.6,23480.1,23497.0,15.5,23418.1,SL,-1.0,15,CHOCH,TRENDING,15.0,0,0,11,54,4,0,2025-26,2026-03,2026,AM (10-12)
MIDCPNIFTY,2026-03-13,11:54,12:18,24,LONG,12710.9,12693.5,12737.0,12745.7,12769.0,17.4,12693.5,SL,-1.0,12,CHOCH,TRENDING,16.9,0,0,11,54,4,0,2025-26,2026-03,2026,AM (10-12)
MIDCPNIFTY,2026-03-13,14:09,14:12,3,LONG,12609.6,12606.5,12614.3,12615.9,12640.9,3.1,12640.9,T3,9.94,13,CHOCH,TRENDING,2.65,0,0,14,9,4,1,2025-26,2026-03,2026,PM (12-15)
NIFTY,2026-03-13,11:03,11:15,12,LONG,23418.4,23402.8,23449.6,23465.2,23480.8,15.6,23402.8,SL,-1.0,13,CHOCH,TRENDING,15.1,0,0,11,3,4,0,2025-26,2026-03,2026,AM (10-12)
NIFTY,2026-03-16,14:12,14:15,3,LONG,23203.5,23197.3,23212.8,23215.9,23232.3,6.2,23197.3,SL,-1.0,13,CHOCH,NEUTRAL,5.7,0,0,14,12,0,0,2025-26,2026-03,2026,PM (12-15)
MIDCPNIFTY,2026-03-17,12:48,12:51,3,LONG,12634.4,12624.4,12644.4,12649.4,12703.5,10.0,12649.4,T2,1.5,10,BOS,NEUTRAL,9.5,0,0,12,48,1,1,2025-26,2026-03,2026,PM (12-15)
BANKNIFTY,2026-03-17,12:45,12:48,3,LONG,54497.5,54486.0,54509.0,54514.8,54691.2,11.5,54514.8,T2,1.5,10,BOS,NEUTRAL,11.0,0,0,12,45,1,1,2025-26,2026-03,2026,PM (12-15)
NIFTY,2026-03-17,11:12,11:15,3,SHORT,23533.5,23543.0,23514.5,23505.0,23461.7,9.5,23461.7,T3,7.56,14,BOS,TRENDING,9.0,0,0,11,12,1,1,2025-26,2026-03,2026,AM (10-12)
NIFTY,2026-03-17,10:27,10:30,3,SHORT,23581.5,23594.2,23556.1,23543.4,23372.6,12.7,23543.4,T2,3.0,15,CHOCH,TRENDING,12.2,0,0,10,27,1,1,2025-26,2026-03,2026,AM (10-12)
FINNIFTY,2026-03-17,10:33,10:36,3,SHORT,25708.9,25755.1,25639.6,25616.5,25470.1,46.2,25616.5,T2,2.0,17,CHOCH,TRENDING,45.7,0,0,10,33,1,1,2025-26,2026-03,2026,AM (10-12)
FINNIFTY,2026-03-17,11:09,11:12,3,SHORT,25667.4,25703.9,25612.7,25594.4,25557.9,36.5,25612.7,T1,1.5,17,CHOCH,TRENDING,36.0,0,0,11,9,1,1,2025-26,2026-03,2026,AM (10-12)
NIFTY,2026-03-17,12:36,12:39,3,LONG,23426.4,23416.8,23445.6,23455.2,23474.0,9.6,23455.2,T2,3.0,13,BOS,TRENDING,9.1,0,0,12,36,1,1,2025-26,2026-03,2026,PM (12-15)
FINNIFTY,2026-03-17,12:12,12:15,3,LONG,25560.5,25535.4,25598.2,25610.7,25669.6,25.1,25598.2,T1,1.5,14,CHOCH,TRENDING,24.6,0,0,12,12,1,1,2025-26,2026-03,2026,PM (12-15)
NIFTY,2026-03-18,14:33,14:42,9,SHORT,23844.6,23871.6,23790.6,23763.6,23736.6,27.0,23790.6,T1,2.0,14,BOS,TRENDING,26.5,0,0,14,33,2,1,2025-26,2026-03,2026,PM (12-15)
FINNIFTY,2026-03-19,12:24,12:27,3,SHORT,25319.5,25366.7,25248.7,25225.1,25157.5,47.2,25248.7,T1,1.5,16,CHOCH,TRENDING,46.7,0,0,12,24,3,1,2025-26,2026-03,2026,PM (12-15)
BANKNIFTY,2026-03-19,11:48,11:51,3,LONG,53925.3,53907.4,53943.2,53952.2,54025.0,17.9,54025.0,T3,5.57,11,CHOCH,NEUTRAL,17.4,0,0,11,48,3,1,2025-26,2026-03,2026,AM (10-12)
BANKNIFTY,2026-03-19,13:15,13:18,3,SHORT,54074.5,54104.0,54030.2,54015.5,53938.6,29.5,54015.5,T2,2.0,13,CHOCH,TRENDING,29.0,0,0,13,15,3,1,2025-26,2026-03,2026,PM (12-15)
NIFTY,2026-03-19,12:15,12:18,3,LONG,23248.1,23239.6,23265.1,23273.6,23318.0,8.5,23273.6,T2,3.0,12,CHOCH,TRENDING,8.0,0,0,12,15,3,1,2025-26,2026-03,2026,PM (12-15)
FINNIFTY,2026-03-20,10:00,10:03,3,SHORT,25135.2,25150.6,25112.1,25104.4,24923.1,15.4,25104.4,T2,2.0,14,CHOCH,TRENDING,14.9,0,0,10,0,4,1,2025-26,2026-03,2026,AM (10-12)
FINNIFTY,2026-03-20,13:33,13:39,6,SHORT,25039.5,25059.8,25009.0,24998.9,24967.7,20.3,25059.8,SL,-1.0,12,CHOCH,TRENDING,19.8,0,0,13,33,4,0,2025-26,2026-03,2026,PM (12-15)
MIDCPNIFTY,2026-03-20,11:42,11:45,3,SHORT,12723.9,12731.3,12716.5,12712.8,12703.6,7.4,12712.8,T2,1.5,15,CHOCH,NEUTRAL,6.9,0,0,11,42,4,1,2025-26,2026-03,2026,AM (10-12)
NIFTY,2026-03-20,11:51,11:54,3,SHORT,23303.3,23307.7,23294.5,23290.1,23233.0,4.4,23290.1,T2,3.0,16,CHOCH,TRENDING,3.9,0,0,11,51,4,1,2025-26,2026-03,2026,AM (10-12)
NIFTY,2026-03-23,14:33,15:06,33,SHORT,22596.1,22644.2,22499.9,22451.8,22403.7,48.1,22499.9,T1,2.0,16,BOS,TRENDING,47.6,0,0,14,33,0,1,2025-26,2026-03,2026,PM (12-15)
MIDCPNIFTY,2026-03-23,14:33,14:42,9,SHORT,12204.5,12232.0,12163.2,12149.5,12113.1,27.5,12163.2,T1,1.5,13,BOS,TRENDING,27.0,0,0,14,33,0,1,2025-26,2026-03,2026,PM (12-15)
FINNIFTY,2026-03-23,11:24,11:36,12,LONG,24017.5,23999.5,24044.5,24053.5,24071.5,18.0,23999.5,SL,-1.0,13,CHOCH,TRENDING,17.5,0,0,11,24,0,0,2025-26,2026-03,2026,AM (10-12)
BANKNIFTY,2026-03-24,14:48,14:51,3,SHORT,52711.3,52760.8,52637.1,52612.3,52562.8,49.5,52637.1,T1,1.5,16,CHOCH,TRENDING,49.0,0,0,14,48,1,1,2025-26,2026-03,2026,PM (12-15)
NIFTY,2026-03-24,14:39,15:21,42,SHORT,22935.4,22971.9,22862.4,22825.9,22740.2,36.5,22933.4,EOD,0.05,13,BOS,TRENDING,36.0,0,0,14,39,1,1,2025-26,2026-03,2026,PM (12-15)
MIDCPNIFTY,2026-03-24,14:39,14:42,3,SHORT,12534.1,12560.9,12507.5,12494.1,12472.4,26.7,12507.5,T1,1.0,17,CHOCH,NEUTRAL,26.2,0,0,14,39,1,1,2025-26,2026-03,2026,PM (12-15)
BANKNIFTY,2026-03-25,12:51,12:54,3,SHORT,53989.5,54020.2,53943.4,53928.1,53701.0,30.7,53928.1,T2,2.0,14,BOS,TRENDING,30.2,0,0,12,51,2,1,2025-26,2026-03,2026,PM (12-15)
BANKNIFTY,2026-03-25,11:39,11:42,3,SHORT,53831.9,53857.4,53793.7,53780.9,53659.6,25.5,53780.9,T2,2.0,13,CHOCH,TRENDING,25.0,0,0,11,39,2,1,2025-26,2026-03,2026,AM (10-12)
MIDCPNIFTY,2026-03-25,11:21,11:24,3,SHORT,12793.8,12799.2,12785.7,12783.0,12735.3,5.4,12783.0,T2,2.0,13,CHOCH,TRENDING,4.9,0,0,11,21,2,1,2025-26,2026-03,2026,AM (10-12)
FINNIFTY,2026-03-25,13:24,13:48,24,SHORT,25142.1,25187.5,25096.7,25074.0,25051.3,45.4,25187.5,SL,-1.0,15,BOS,NEUTRAL,44.9,0,0,13,24,2,0,2025-26,2026-03,2026,PM (12-15)
MIDCPNIFTY,2026-03-25,11:57,12:33,36,SHORT,12784.4,12806.8,12750.8,12739.5,12717.1,22.4,12806.8,SL,-1.0,14,CHOCH,TRENDING,21.9,0,0,11,57,2,0,2025-26,2026-03,2026,AM (10-12)
FINNIFTY,2026-03-25,12:45,12:48,3,SHORT,25206.8,25250.3,25141.5,25119.8,25076.3,43.5,25119.8,T2,2.0,16,CHOCH,TRENDING,43.0,0,0,12,45,2,1,2025-26,2026-03,2026,PM (12-15)
MIDCPNIFTY,2026-03-25,14:21,14:24,3,SHORT,12827.4,12829.9,12823.6,12822.4,12782.6,2.5,12782.6,T3,17.9,14,BOS,TRENDING,0.6,0,0,14,21,2,1,2025-26,2026-03,2026,PM (12-15)
BANKNIFTY,2026-03-25,14:15,14:18,3,SHORT,53980.9,54010.0,53937.2,53922.7,53847.1,29.1,53922.7,T2,2.0,13,CHOCH,TRENDING,28.6,0,0,14,15,2,1,2025-26,2026-03,2026,PM (12-15)
MIDCPNIFTY,2026-03-27,12:27,12:30,3,LONG,12530.2,12511.4,12549.1,12558.6,12591.5,18.9,12558.6,T2,1.5,14,CHOCH,NEUTRAL,18.4,0,0,12,27,4,1,2025-26,2026-03,2026,PM (12-15)
NIFTY,2026-03-27,12:30,12:48,18,LONG,22936.8,22917.6,22975.2,22994.4,23013.6,19.2,22975.2,T1,2.0,17,CHOCH,TRENDING,18.7,0,0,12,30,4,1,2025-26,2026-03,2026,PM (12-15)
BANKNIFTY,2026-03-27,12:24,12:27,3,LONG,52507.9,52499.8,52516.0,52520.1,52592.6,8.1,52592.6,T3,10.46,13,CHOCH,NEUTRAL,7.6,0,0,12,24,4,1,2025-26,2026-03,2026,PM (12-15)
NIFTY,2026-03-30,12:03,12:06,3,LONG,22487.0,22444.8,22571.4,22613.6,22665.0,42.2,22571.4,T1,2.0,15,CHOCH,TRENDING,41.7,0,0,12,3,0,1,2025-26,2026-03,2026,PM (12-15)
MIDCPNIFTY,2026-03-30,11:33,11:36,3,LONG,12227.6,12225.1,12231.4,12232.6,12301.1,2.5,12232.6,T2,2.0,12,CHOCH,TRENDING,1.8,0,0,11,33,0,1,2025-26,2026-03,2026,AM (10-12)
FINNIFTY,2026-03-30,11:33,11:36,3,LONG,23760.5,23740.4,23790.7,23800.7,23830.2,20.1,23800.7,T2,2.0,14,BOS,TRENDING,19.6,0,0,11,33,0,1,2025-26,2026-03,2026,AM (10-12)
FINNIFTY,2026-03-30,12:24,12:30,6,LONG,23832.9,23806.9,23871.9,23884.9,23910.9,26.0,23806.9,SL,-1.0,12,BOS,TRENDING,25.5,0,0,12,24,0,0,2025-26,2026-03,2026,PM (12-15)
MIDCPNIFTY,2026-03-30,10:39,10:45,6,LONG,12275.5,12263.5,12293.4,12299.4,12536.2,11.9,12263.5,SL,-1.0,15,CHOCH,TRENDING,11.45,0,0,10,39,0,0,2025-26,2026-03,2026,AM (10-12)
NIFTY,2026-03-30,12:36,12:39,3,LONG,22487.0,22444.8,22571.4,22613.6,22655.8,42.2,22571.4,T1,2.0,17,CHOCH,TRENDING,41.7,0,0,12,36,0,1,2025-26,2026-03,2026,PM (12-15)
MIDCPNIFTY,2026-03-30,12:09,12:21,12,LONG,12236.8,12205.9,12283.0,12298.5,12329.3,30.9,12283.0,T1,1.5,15,CHOCH,TRENDING,30.35,0,0,12,9,0,1,2025-26,2026-03,2026,PM (12-15)
FINNIFTY,2026-04-01,10:51,10:57,6,SHORT,24134.7,24139.4,24127.7,24125.3,24120.0,4.7,24139.4,SL,-1.0,11,CHOCH,TRENDING,4.2,0,0,10,51,2,0,2025-26,2026-04,2026,AM (10-12)
MIDCPNIFTY,2026-04-01,13:21,13:24,3,SHORT,12654.0,12674.0,12624.0,12614.0,12593.5,20.0,12624.0,T1,1.5,12,CHOCH,TRENDING,19.5,0,0,13,21,2,1,2025-26,2026-04,2026,PM (12-15)
BANKNIFTY,2026-04-01,10:57,11:00,3,SHORT,51539.5,51550.4,51528.6,51523.2,51480.0,10.9,51523.2,T2,1.5,10,BOS,NEUTRAL,10.4,0,0,10,57,2,1,2025-26,2026-04,2026,AM (10-12)
MIDCPNIFTY,2026-04-02,12:12,12:15,3,LONG,12177.2,12171.1,12186.3,12189.3,12232.0,6.0,12189.3,T2,2.0,10,BOS,TRENDING,5.55,0,0,12,12,3,1,2025-26,2026-04,2026,PM (12-15)
MIDCPNIFTY,2026-04-02,14:39,14:42,3,SHORT,12362.5,12385.7,12327.7,12316.1,12270.4,23.2,12316.1,T2,2.0,12,CHOCH,TRENDING,22.7,0,0,14,39,3,1,2025-26,2026-04,2026,PM (12-15)
NIFTY,2026-04-02,11:09,11:12,3,LONG,22298.5,22292.0,22308.2,22311.5,22331.0,6.5,22311.5,T2,2.0,13,CHOCH,NEUTRAL,6.0,0,0,11,9,3,1,2025-26,2026-04,2026,AM (10-12)
NIFTY,2026-04-02,11:48,11:51,3,LONG,22311.5,22304.0,22322.8,22326.5,22338.0,7.5,22326.5,T2,2.0,10,BOS,NEUTRAL,7.0,0,0,11,48,3,1,2025-26,2026-04,2026,AM (10-12)
NIFTY,2026-04-07,10:54,10:57,3,SHORT,22974.5,22984.1,22955.3,22945.7,22852.0,9.6,22945.7,T2,3.0,12,CHOCH,TRENDING,9.1,0,0,10,54,1,1,2025-26,2026-04,2026,AM (10-12)
MIDCPNIFTY,2026-04-07,11:21,11:24,3,SHORT,12549.5,12554.0,12545.0,12542.8,12499.1,4.5,12554.0,SL,-1.0,11,CHOCH,NEUTRAL,4.0,0,0,11,21,1,0,2025-26,2026-04,2026,AM (10-12)
MIDCPNIFTY,2026-04-07,12:48,12:51,3,SHORT,12584.5,12593.2,12575.8,12571.4,12542.5,8.8,12571.4,T2,1.5,12,BOS,NEUTRAL,8.25,0,0,12,48,1,1,2025-26,2026-04,2026,PM (12-15)
FINNIFTY,2026-04-07,10:36,10:39,3,SHORT,24578.2,24593.9,24554.7,24546.8,24531.1,15.7,24554.7,T1,1.5,13,CHOCH,TRENDING,15.2,0,0,10,36,1,1,2025-26,2026-04,2026,AM (10-12)
FINNIFTY,2026-04-08,11:57,12:00,3,SHORT,26044.5,26047.7,26039.7,26038.1,25985.1,3.2,26038.1,T2,2.0,15,CHOCH,TRENDING,2.7,0,0,11,57,2,1,2025-26,2026-04,2026,AM (10-12)
BANKNIFTY,2026-04-08,11:51,11:54,3,SHORT,55600.5,55622.0,55568.2,55557.5,55430.6,21.5,55557.5,T2,2.0,11,BOS,TRENDING,21.0,0,0,11,51,2,1,2025-26,2026-04,2026,AM (10-12)
NIFTY,2026-04-08,12:09,12:27,18,SHORT,24024.4,24039.5,24001.8,23994.2,23979.1,15.1,24001.8,T1,1.5,14,BOS,NEUTRAL,14.6,0,0,12,9,2,1,2025-26,2026-04,2026,PM (12-15)
MIDCPNIFTY,2026-04-09,14:54,14:57,3,LONG,13200.5,13192.0,13213.3,13217.6,13226.1,8.6,13217.6,T2,2.0,15,CHOCH,TRENDING,8.05,0,0,14,54,3,1,2025-26,2026-04,2026,PM (12-15)
MIDCPNIFTY,2026-04-09,12:57,13:18,21,SHORT,13296.5,13329.0,13247.8,13231.5,13199.0,32.5,13247.8,T1,1.5,14,CHOCH,TRENDING,32.0,0,0,12,57,3,1,2025-26,2026-04,2026,PM (12-15)
FINNIFTY,2026-04-10,12:57,14:03,66,SHORT,26261.0,26288.0,26220.5,26207.0,26180.0,27.0,26288.0,SL,-1.0,11,BOS,TRENDING,26.5,0,0,12,57,4,0,2025-26,2026-04,2026,PM (12-15)
MIDCPNIFTY,2026-04-13,14:57,15:00,3,SHORT,13318.8,13324.6,13313.0,13310.1,13293.9,5.8,13293.9,T3,4.3,15,CHOCH,NEUTRAL,5.3,0,0,14,57,0,1,2025-26,2026-04,2026,PM (12-15)
BANKNIFTY,2026-04-15,13:15,13:18,3,LONG,56409.5,56378.6,56440.4,56455.8,56495.2,30.9,56455.8,T2,1.5,12,BOS,NEUTRAL,30.4,0,0,13,15,2,1,2025-26,2026-04,2026,PM (12-15)
MIDCPNIFTY,2026-04-15,13:24,13:27,3,SHORT,13596.4,13609.8,13576.3,13569.6,13556.2,13.4,13569.6,T2,2.0,13,CHOCH,TRENDING,12.9,0,0,13,24,2,1,2025-26,2026-04,2026,PM (12-15)
FINNIFTY,2026-04-16,14:00,14:39,39,LONG,26395.5,26355.6,26455.3,26475.3,26515.2,39.9,26455.3,T1,1.5,15,BOS,TRENDING,39.4,0,0,14,0,3,1,2025-26,2026-04,2026,PM (12-15)
BANKNIFTY,2026-04-16,14:00,14:03,3,LONG,56224.5,56217.0,56235.8,56239.5,56319.8,7.5,56217.0,SL,-1.0,11,CHOCH,TRENDING,7.0,0,0,14,0,3,0,2025-26,2026-04,2026,PM (12-15)
NIFTY,2026-04-16,14:00,14:03,3,LONG,24164.0,24151.8,24188.4,24200.6,24212.8,12.2,24151.8,SL,-1.0,15,BOS,TRENDING,11.7,0,0,14,0,3,0,2025-26,2026-04,2026,PM (12-15)
FINNIFTY,2026-04-17,10:54,13:21,147,SHORT,26458.5,26506.0,26387.2,26363.5,26316.0,47.5,26506.0,SL,-1.0,16,CHOCH,TRENDING,47.0,0,0,10,54,4,0,2025-26,2026-04,2026,AM (10-12)
NIFTY,2026-04-17,12:03,12:06,3,SHORT,24291.5,24294.0,24287.8,24286.5,24246.0,2.5,24286.5,T2,2.0,14,BOS,NEUTRAL,1.6,0,0,12,3,4,1,2025-26,2026-04,2026,PM (12-15)
MIDCPNIFTY,2026-04-17,12:15,12:33,18,SHORT,13779.5,13789.3,13769.8,13764.9,13760.0,9.8,13769.8,T1,1.0,12,BOS,NEUTRAL,9.25,0,0,12,15,4,1,2025-26,2026-04,2026,PM (12-15)
MIDCPNIFTY,2026-04-17,11:30,11:33,3,SHORT,13796.5,13805.6,13787.5,13782.9,13766.9,9.1,13782.9,T2,1.5,13,CHOCH,NEUTRAL,8.6,0,0,11,30,4,1,2025-26,2026-04,2026,AM (10-12)
FINNIFTY,2026-04-20,11:39,13:06,87,SHORT,26699.5,26743.7,26633.2,26611.1,26566.9,44.2,26611.1,T2,2.0,14,CHOCH,TRENDING,43.7,0,0,11,39,0,1,2025-26,2026-04,2026,AM (10-12)
BANKNIFTY,2026-04-20,11:51,12:03,12,SHORT,57044.3,57082.6,56986.8,56967.7,56929.4,38.3,56986.8,T1,1.5,11,CHOCH,TRENDING,37.8,0,0,11,51,0,1,2025-26,2026-04,2026,AM (10-12)
MIDCPNIFTY,2026-04-21,11:03,11:27,24,SHORT,13940.0,13955.9,13924.0,13916.0,13908.0,15.9,13924.0,T1,1.0,16,CHOCH,NEUTRAL,15.45,0,0,11,3,1,1,2025-26,2026-04,2026,AM (10-12)
NIFTY,2026-04-21,12:48,12:51,3,SHORT,24550.7,24554.4,24543.3,24539.6,24517.2,3.7,24539.6,T2,3.0,16,CHOCH,TRENDING,3.2,0,0,12,48,1,1,2025-26,2026-04,2026,PM (12-15)
BANKNIFTY,2026-04-21,11:33,11:36,3,SHORT,57224.5,57228.8,57218.1,57215.9,57150.2,4.3,57215.9,T2,2.0,15,CHOCH,TRENDING,3.8,0,0,11,33,1,1,2025-26,2026-04,2026,AM (10-12)
FINNIFTY,2026-04-21,14:12,14:45,33,SHORT,26868.5,26908.0,26809.2,26789.5,26750.0,39.5,26809.2,T1,1.5,14,CHOCH,TRENDING,39.0,0,0,14,12,1,1,2025-26,2026-04,2026,PM (12-15)
MIDCPNIFTY,2026-04-22,12:48,12:51,3,SHORT,13965.5,13968.8,13960.5,13958.9,13955.5,3.3,13968.8,SL,-1.0,15,CHOCH,TRENDING,2.8,0,0,12,48,2,0,2025-26,2026-04,2026,PM (12-15)
MIDCPNIFTY,2026-04-22,14:39,14:42,3,LONG,13947.6,13935.9,13965.3,13971.1,13982.9,11.8,13965.3,T1,1.5,17,CHOCH,TRENDING,11.25,0,0,14,39,2,1,2025-26,2026-04,2026,PM (12-15)
FINNIFTY,2026-04-23,13:30,13:33,3,LONG,26335.9,26320.8,26358.5,26366.1,26450.0,15.1,26366.1,T2,2.0,13,BOS,TRENDING,14.6,0,0,13,30,3,1,2025-26,2026-04,2026,PM (12-15)
FINNIFTY,2026-04-23,12:57,13:00,3,LONG,26311.9,26302.8,26325.5,26330.1,26358.0,9.1,26330.1,T2,2.0,13,BOS,TRENDING,8.6,0,0,12,57,3,1,2025-26,2026-04,2026,PM (12-15)
